scale_c,n,K,ident_accuracy,gen_accuracy,diff_ident_minus_gen,tradeoff_label
3.0952380952380953,2,20,16.666666666666664,4.666666666666667,11.999999999999996,Ident+
3.0952380952380953,2,30,26.666666666666668,10.666666666666668,16.0,Ident+
3.2,2,5,60.0,24.666666666666668,35.33333333333333,Ident+
3.2,2,10,26.666666666666668,13.333333333333334,13.333333333333334,Ident+
3.2,2,20,26.666666666666668,4.666666666666667,22.0,Ident+
3.2,2,30,16.666666666666664,4.0,12.666666666666664,Ident+
1.0,3,5,80.0,23.333333333333332,56.66666666666667,Ident+
1.0,3,10,43.333333333333336,51.33333333333333,-7.999999999999993,Balanced
1.0,3,20,30.0,9.333333333333334,20.666666666666664,Ident+
1.0,3,30,26.666666666666668,16.0,10.666666666666668,Ident+
1.1047619047619048,3,5,66.66666666666666,51.33333333333333,15.333333333333329,Ident+
1.1047619047619048,3,10,46.666666666666664,50.0,-3.3333333333333357,Balanced
1.1047619047619048,3,20,38.333333333333336,21.333333333333336,17.0,Ident+
1.1047619047619048,3,30,20.0,20.0,0.0,Balanced
1.2095238095238094,3,5,80.0,55.333333333333336,24.666666666666664,Ident+
1.2095238095238094,3,10,40.0,34.66666666666667,5.333333333333329,Balanced
1.2095238095238094,3,20,38.333333333333336,22.0,16.333333333333336,Ident+
1.2095238095238094,3,30,25.555555555555554,22.0,3.5555555555555536,Balanced
1.3142857142857143,3,5,80.0,50.66666666666667,29.33333333333333,Ident+
1.3142857142857143,3,10,80.0,59.333333333333336,20.666666666666664,Ident+
1.3142857142857143,3,20,48.333333333333336,42.0,6.333333333333336,Balanced
1.3142857142857143,3,30,32.22222222222222,29.333333333333332,2.8888888888888893,Balanced
1.4190476190476191,3,5,93.33333333333333,56.666666666666664,36.666666666666664,Ident+
1.4190476190476191,3,10,73.33333333333333,45.33333333333333,28.0,Ident+
1.4190476190476191,3,20,56.666666666666664,57.99999999999999,-1.3333333333333286,Balanced
1.4190476190476191,3,30,45.55555555555556,40.0,5.555555555555557,Balanced
1.5238095238095237,3,5,100.0,45.33333333333333,54.66666666666667,Ident+
1.5238095238095237,3,10,93.33333333333333,56.00000000000001,37.33333333333332,Ident+
1.5238095238095237,3,20,70.0,38.0,32.0,Ident+
1.5238095238095237,3,30,66.66666666666666,41.333333333333336,25.33333333333332,Ident+
1.6285714285714286,3,5,100.0,47.333333333333336,52.666666666666664,Ident+
1.6285714285714286,3,10,76.66666666666667,46.0,30.66666666666667,Ident+
1.6285714285714286,3,20,70.0,47.333333333333336,22.666666666666664,Ident+
1.6285714285714286,3,30,64.44444444444444,37.333333333333336,27.111111111111107,Ident+
1.7333333333333334,3,5,100.0,54.0,46.0,Ident+
1.7333333333333334,3,10,83.33333333333334,39.33333333333333,44.000000000000014,Ident+
1.7333333333333334,3,20,88.33333333333333,42.66666666666667,45.66666666666666,Ident+
1.7333333333333334,3,30,65.55555555555556,35.333333333333336,30.22222222222222,Ident+
1.8380952380952382,3,5,93.33333333333333,46.0,47.33333333333333,Ident+
1.8380952380952382,3,10,96.66666666666667,41.333333333333336,55.333333333333336,Ident+
1.8380952380952382,3,20,80.0,34.66666666666667,45.33333333333333,Ident+
1.8380952380952382,3,30,92.22222222222223,36.666666666666664,55.555555555555564,Ident+
1.9428571428571428,3,5,93.33333333333333,34.66666666666667,58.66666666666666,Ident+
1.9428571428571428,3,10,93.33333333333333,36.666666666666664,56.666666666666664,Ident+
1.9428571428571428,3,20,88.33333333333333,44.666666666666664,43.666666666666664,Ident+
1.9428571428571428,3,30,93.33333333333333,35.333333333333336,57.99999999999999,Ident+
2.0476190476190474,3,5,100.0,26.0,74.0,Ident+
2.0476190476190474,3,10,93.33333333333333,35.333333333333336,57.99999999999999,Ident+
2.0476190476190474,3,20,93.33333333333333,42.0,51.33333333333333,Ident+
2.0476190476190474,3,30,83.33333333333334,38.666666666666664,44.66666666666668,Ident+
2.1523809523809527,3,5,100.0,43.333333333333336,56.666666666666664,Ident+
2.1523809523809527,3,10,100.0,34.0,66.0,Ident+
2.1523809523809527,3,20,85.0,28.000000000000004,57.0,Ident+
2.1523809523809527,3,30,91.11111111111111,32.0,59.111111111111114,Ident+
2.257142857142857,3,5,93.33333333333333,39.33333333333333,54.0,Ident+
2.257142857142857,3,10,96.66666666666667,40.666666666666664,56.00000000000001,Ident+
2.257142857142857,3,20,90.0,35.333333333333336,54.666666666666664,Ident+
2.257142857142857,3,30,90.0,24.666666666666668,65.33333333333333,Ident+
