category,model_name,pooling,layer,corruption_mode,occlusion_frac,decision_noise_std,dam_n,dam_beta,dam_alpha,dam_lmbda,dam_steps_multiplier,n_splits,n_qualifying_splits,mean_qualifying_fraction,mean_ident_accuracy_baseline,std_ident_accuracy_baseline,mean_ident_accuracy_dam,std_ident_accuracy_dam,mean_ident_accuracy_delta,std_ident_accuracy_delta,mean_gen_accuracy_baseline,std_gen_accuracy_baseline,mean_gen_accuracy_dam,std_gen_accuracy_dam,mean_gen_accuracy_delta,std_gen_accuracy_delta,mean_gen_avg_margin_delta,std_gen_avg_margin_delta,mean_gen_avg_human_similarity_regret_delta,std_gen_avg_human_similarity_regret_delta,mean_probe_rdm_spearman_delta,std_probe_rdm_spearman_delta,mean_cue_recovered_cosine,std_cue_recovered_cosine,mean_cue_displacement,std_cue_displacement,mean_target_pull_gain,std_target_pull_gain
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,2,10,5,0.5,89.25,3.020761493398643,93.25,3.2691742076555053,4.0,2.7838821814150108,57.875,7.094231811831356,59.5,6.128825336065631,1.625,4.367851302414037,0.09199987890083265,0.018558493403336006,-0.014656250000000001,0.019452425941254733,0.14729804795437065,0.0303277533972448,0.9978138264110858,8.503386139638366e-05,0.002186173588914073,8.503386139638696e-05,0.0023849797825016283,0.0005393650253769936
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,3,10,5,0.5,89.25,3.020761493398643,93.25,3.2691742076555053,4.0,2.7838821814150108,57.875,7.094231811831356,59.375,6.281172263200558,1.4999999999999993,4.322904116447646,0.09164595268841368,0.0185023732104334,-0.014793750000000003,0.019308895294656295,0.14850657680238175,0.03081154131790761,0.996710020325494,0.00011155914971720082,0.0032899796745060614,0.00011155914971718369,0.003496820145848005,0.0007536205903519068
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,5,10,4,0.4,89.25,3.020761493398643,93.5,3.43693177121688,4.25,2.692582403567252,57.875,7.094231811831356,59.25,6.8053287944081,1.375,4.625,0.09107957974818419,0.018626662546792648,-0.01470625,0.01920436555187387,0.15085705655981735,0.029797049829205113,0.994478022561473,0.00015853650003286912,0.0055219774385269465,0.00015853650003292764,0.0059920501302146035,0.0013898722050401033
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.05,0.05,8,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.25,6.378675411086538,1.3749999999999987,3.8507304501873407,0.09019828410091577,0.01872903510806132,-0.014118750000000003,0.01911174377182783,0.15413218403768283,0.03036261106844016,0.9910758558650794,0.00022741857091460716,0.008924144134920613,0.00022741857091465974,0.009683115818398084,0.002051865339367139
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,1,10,5,0.5,89.25,3.020761493398643,93.5,3.43693177121688,4.25,2.75,57.875,7.094231811831356,59.25,6.45174395028197,1.375,4.310234912391667,0.09170100237173756,0.018417599070373863,-0.013768750000000001,0.01954615531249048,0.14660786394410902,0.03050471071168902,0.9956855949962586,0.00016338401076009673,0.004314405003741304,0.00016338401076008952,0.001446551409194057,0.0005611144389178228
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,2,10,5,0.5,89.25,3.020761493398643,92.625,3.1349840509961133,3.375,2.019436802675439,57.875,7.094231811831356,59.25,6.45174395028197,1.375,4.310234912391667,0.09080643419134049,0.018558353700820613,-0.013843749999999998,0.019783140707430657,0.1476012239800769,0.029824898361873093,0.9913831606604946,0.00034783513572106287,0.008616839339505501,0.00034783513572106916,0.0028337066676856386,0.0008573610773350382
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,3,10,4,0.4,89.25,3.020761493398643,92.75,2.8939592256975564,3.5,2.1505813167606567,57.875,7.094231811831356,59.0,7.000000000000001,1.1249999999999993,4.758216577668571,0.08983394563110778,0.018417044070693177,-0.014781250000000001,0.019568689116800847,0.15020196416128226,0.030843762254919995,0.9871046819409853,0.00047358314309791516,0.012895318059014671,0.0004735831430979237,0.004090681238619451,0.0011878726985703068
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,5,10,3,0.3,89.25,3.020761493398643,93.125,2.9712160810011783,3.875,1.8915932438026946,57.875,7.094231811831356,58.25,6.571719714047459,0.3749999999999979,4.071624368725583,0.08819776282980456,0.018558949290352084,-0.013756250000000001,0.01872519609376628,0.15441047647918574,0.02852234026311708,0.9785496239396141,0.0007319929272455082,0.021450376060385905,0.0007319929272455256,0.007122237982805568,0.002221397741468108
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.0,8,10,3,0.3,89.25,3.020761493398643,93.125,2.9712160810011783,3.875,2.401171589037318,57.875,7.094231811831356,58.375,6.448110188264465,0.5,4.0773766075750215,0.08571245342107431,0.018727467968934302,-0.014393750000000002,0.02015418690992023,0.16043825795829952,0.030575908650143074,0.9658993144375897,0.0010936620128383352,0.03410068556241016,0.0010936620128383368,0.011549036463169458,0.0031007423401056963
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,1,10,5,0.5,89.25,3.020761493398643,93.5,3.43693177121688,4.25,2.75,57.875,7.094231811831356,59.25,6.45174395028197,1.375,4.310234912391667,0.0916975920931509,0.01841698642335213,-0.013768750000000001,0.01954615531249048,0.1465995984030475,0.03050870616471681,0.9956627801244202,0.00016390484997899483,0.004337219875579681,0.00016390484997899182,0.001435811828242389,0.0005608030775132669
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,2,10,5,0.5,89.25,3.020761493398643,92.625,3.1349840509961133,3.375,2.019436802675439,57.875,7.094231811831356,59.0,6.656763477847174,1.1249999999999993,4.45287828263922,0.09080005100433026,0.018557351869650518,-0.01364375,0.01989397286240232,0.14759094849551097,0.029832505342022846,0.9913380445962143,0.0003491403364899812,0.008661955403785697,0.0003491403364899644,0.00281221632656217,0.0008550791366034418
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,3,10,4,0.4,89.25,3.020761493398643,92.75,2.8939592256975564,3.5,2.1505813167606567,57.875,7.094231811831356,59.0,7.000000000000001,1.1249999999999993,4.758216577668571,0.08982445031200767,0.018415083743567547,-0.014781250000000001,0.019568689116800847,0.15019010331932584,0.030841254245238058,0.9870378347932716,0.0004755321264228589,0.012962165206728393,0.00047553212642284493,0.004058323706807823,0.0011844998559592955
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,5,10,3,0.3,89.25,3.020761493398643,93.125,2.9712160810011783,3.875,1.8915932438026946,57.875,7.094231811831356,58.25,6.571719714047459,0.3749999999999979,4.071624368725583,0.08818288000256871,0.01855617930555568,-0.013756250000000001,0.01872519609376628,0.15437497614931334,0.028503515164981088,0.9784405443690789,0.0007356902832482407,0.021559455630921022,0.0007356902832482015,0.0070700853596736115,0.0022168271183814875
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.05,0.1,0.05,8,10,3,0.3,89.25,3.020761493398643,93.125,2.9712160810011783,3.875,2.401171589037318,57.875,7.094231811831356,58.375,6.448110188264465,0.5,4.0773766075750215,0.08569034924928019,0.0187235057569413,-0.014393750000000002,0.02015418690992023,0.16042051740660274,0.030571994564131632,0.9657313498387092,0.001100259325004859,0.03426865016129096,0.0011002593250048582,0.011468254610520036,0.0030929807133448107
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,1,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.125,6.047985201701473,1.2499999999999993,4.366062299143245,0.09252490685961676,0.018459036231373092,-0.014093750000000006,0.019779329488129774,0.14706102320619088,0.030649424352843846,0.9998414084079915,8.946640906903307e-06,0.00015859159200842644,8.94664090685973e-06,0.001301339230458181,0.0002634174073658292
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,2,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.25,5.947688626685159,1.375,4.382137035739526,0.09238651036066584,0.01854785624093817,-0.013506250000000003,0.01969635118492763,0.1478409234141829,0.030676788057699536,0.9996727056628171,1.486773590507938e-05,0.0003272943371829401,1.4867735905102391e-05,0.0025922968210951173,0.0005040208005360897
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,3,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.25,5.947688626685159,1.375,4.382137035739526,0.09223463783069746,0.018561917975483358,-0.014068750000000001,0.019420253602875533,0.14880647312093287,0.030829540074496002,0.9994944933660512,1.5196929425924569e-05,0.0005055066339485722,1.5196929425961706e-05,0.0038535532898368884,0.0007350187422115617
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,5,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.125,6.047985201701473,1.2499999999999993,4.366062299143245,0.09196651797479717,0.01868665300349086,-0.014068750000000001,0.019420253602875533,0.15071070821768404,0.030527412159827294,0.9991076535228347,1.6031392146564708e-05,0.0008923464771653847,1.6031392146576834e-05,0.0064671088906513,0.0012540350830282103
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.0,8,10,5,0.5,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.5,6.547900426854399,1.6249999999999987,3.8344654125444917,0.09155472371898213,0.018840974625360874,-0.014218750000000006,0.01947440226938943,0.15334130610962343,0.030703507443977804,0.998451259773471,6.709374351059362e-05,0.0015487402265290165,6.709374351057332e-05,0.010358699332178681,0.0019285105439987343
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,1,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.125,6.047985201701473,1.2499999999999993,4.366062299143245,0.09252445754653307,0.018458953301031047,-0.013706250000000003,0.01961444381699364,0.14706595129631056,0.03064048247624595,0.9998397189852499,9.032701768490952e-06,0.00016028101475027784,9.032701768478814e-06,0.0013005247704785511,0.0002634277214291145
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,2,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.25,5.947688626685159,1.375,4.382137035739526,0.09238567486856483,0.018547842302502664,-0.013506250000000003,0.01969635118492763,0.1478315731298757,0.0306784869552224,0.9996693382661721,1.5051157042652874e-05,0.0003306617338278753,1.5051157042656745e-05,0.0025906322799671695,0.0005038704460870241
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,3,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.25,5.947688626685159,1.375,4.382137035739526,0.09223338471841999,0.01856165170843676,-0.014068750000000001,0.019420253602875533,0.14879908431932673,0.030830339931428738,0.9994894603604015,1.544149814792084e-05,0.0005105396395985364,1.5441498147885758e-05,0.0038509143536354638,0.0007346722238191844
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,5,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.125,6.047985201701473,1.2499999999999993,4.366062299143245,0.0919647652959975,0.018686353739018932,-0.014068750000000001,0.019420253602875533,0.15070325588005676,0.030535708774812504,0.9990993247456386,1.602800950425567e-05,0.0009006752543614051,1.6028009504268154e-05,0.0064631529631617194,0.0012538483350465154
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.02,0.05,8,10,5,0.5,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.5,6.547900426854399,1.6249999999999987,3.8344654125444917,0.0915522093445179,0.018840388756450097,-0.014218750000000006,0.01947440226938943,0.15332977710514753,0.030707472916447202,0.9984380624238522,6.656644505963566e-05,0.0015619375761478415,6.65664450596519e-05,0.010352728276232924,0.0019279876760322384
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,1,10,5,0.5,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.5,6.128825336065631,1.625,4.367851302414037,0.09222632313454596,0.018511612168298153,-0.014893750000000002,0.019298534594626608,0.1478776786002931,0.030479922150281218,0.9990134515165188,5.668198521401462e-05,0.0009865484834811703,5.668198521396113e-05,0.0030011813182826367,0.0006302112706747644
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,2,10,5,0.5,89.25,3.020761493398643,93.25,3.2691742076555053,4.0,2.7838821814150108,57.875,7.094231811831356,59.5,6.128825336065631,1.625,4.367851302414037,0.09179608882914181,0.01871415426051716,-0.014656250000000001,0.019452425941254733,0.1496661966881832,0.030396364088944906,0.9979734044822137,9.62984831429937e-05,0.0020265955177861438,9.629848314297426e-05,0.00595326560562138,0.0011872465195525554
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,3,10,5,0.5,89.25,3.020761493398643,93.125,3.365728004459065,3.875,2.4653853654145026,57.875,7.094231811831356,59.875,6.4577956765447455,2.0,4.190763653560053,0.09131223042779311,0.018736925807031568,-0.014993750000000004,0.01946730432032129,0.15218231575644625,0.03106564506004628,0.9968846905945101,0.00010296001232469295,0.0031153094054898727,0.00010296001232469587,0.00881380549777628,0.001711832796364134
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,5,10,4,0.4,89.25,3.020761493398643,93.125,2.752839443193155,3.875,2.1972994789058684,57.875,7.094231811831356,59.25,6.712860791048777,1.3749999999999993,4.162706451336678,0.09044475095332016,0.019004060279194997,-0.01470625,0.019176356699070862,0.15641326424208443,0.030416392541888104,0.994543858018754,9.724506433495706e-05,0.005456141981245962,9.724506433495088e-05,0.01469419599459841,0.0028617911764184417
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.0,8,10,4,0.4,89.25,3.020761493398643,93.25,2.6339134382131846,4.0,2.222048604328897,57.875,7.094231811831356,58.5,6.269968101992227,0.625,4.0792922180201785,0.08908861458825414,0.01935189859745489,-0.014718750000000003,0.018767887301185497,0.16219579517472452,0.03149194716560878,0.9906484091610779,0.0003445301403383212,0.009351590838922135,0.0003445301403383361,0.02327938973529401,0.004220134366831597
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.05,1,10,5,0.5,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.5,6.128825336065631,1.625,4.367851302414037,0.0922244277038044,0.018511287552308454,-0.014893750000000002,0.019298534594626608,0.14787006595688348,0.03048541197484584,0.9990029426929539,5.7226672929288014e-05,0.0009970573070461493,5.722667292929919e-05,0.0029963587650192287,0.0006299867670309796
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.05,2,10,5,0.5,89.25,3.020761493398643,93.25,3.2691742076555053,4.0,2.7838821814150108,57.875,7.094231811831356,59.5,6.128825336065631,1.625,4.367851302414037,0.09179248299242318,0.018713682276747953,-0.014656250000000001,0.019452425941254733,0.14965352577479205,0.030396122211846476,0.9979525640443268,9.748385208676271e-05,0.0020474359556732265,9.748385208676118e-05,0.005943542366419521,0.0011863349808759569
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.05,3,10,5,0.5,89.25,3.020761493398643,93.125,3.365728004459065,3.875,2.4653853654145026,57.875,7.094231811831356,59.875,6.4577956765447455,2.0,4.190763653560053,0.09130695846622984,0.018735714025176542,-0.014993750000000004,0.01946730432032129,0.15215742515156555,0.031052889932569425,0.996853722610836,0.00010462109862790249,0.003146277389163983,0.00010462109862791729,0.008798936184286316,0.0017102264162546495
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.05,5,10,4,0.4,89.25,3.020761493398643,93.125,2.752839443193155,3.875,2.1972994789058684,57.875,7.094231811831356,59.25,6.712860791048777,1.3749999999999993,4.162706451336678,0.09043699665337045,0.019002482370985497,-0.01470625,0.019176356699070862,0.1564053996299153,0.030406696535654747,0.9944931169838004,9.823805213750234e-05,0.005506883016199791,9.823805213750035e-05,0.0146707000293017,0.002860229171509333
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.05,0.05,8,10,4,0.4,89.25,3.020761493398643,93.25,2.6339134382131846,4.0,2.222048604328897,57.875,7.094231811831356,58.5,6.269968101992227,0.625,4.0792922180201785,0.08907701922464184,0.019349340287763236,-0.014718750000000003,0.018767887301185497,0.1621985945936229,0.031487175597366183,0.9905694992275429,0.00034103587664748833,0.009430500772457235,0.0003410358766475364,0.02324314976673003,0.004217166492432658
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.0,1,10,5,0.5,89.25,3.020761493398643,93.25,3.409545424246464,4.0,2.7838821814150108,57.875,7.094231811831356,59.375,6.281172263200558,1.4999999999999993,4.322904116447646,0.09153156944244983,0.018555567809167107,-0.013881250000000001,0.01950485115939109,0.149118834283186,0.030588614111315266,0.9960867060798652,0.0002319172871240069,0.003913293920134769,0.00023191728712404199,0.0051676290161929974,0.0011705240327268824
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.0,2,10,5,0.5,89.25,3.020761493398643,92.625,3.1349840509961133,3.375,2.019436802675439,57.875,7.094231811831356,59.625,6.778873431478125,1.75,4.153311931459037,0.09041383162759302,0.01886761446710002,-0.014168749999999999,0.019851751339617366,0.15241634242664784,0.030154488547446966,0.9920289520085189,0.00040696481744884554,0.00797104799148105,0.0004069648174488818,0.01017181805684089,0.002148651698413183
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.0,3,10,4,0.4,89.25,3.020761493398643,92.875,2.797878660699924,3.625,2.050152433357091,57.875,7.094231811831356,59.0,6.269968101992227,1.1249999999999993,4.310234912391667,0.08918764353322331,0.018896275188212464,-0.015756250000000003,0.01894771176817929,0.1569015206490539,0.031403291774730356,0.9878513915979941,0.0004658848883845886,0.012148608402006078,0.0004658848883845795,0.01495152762782189,0.0030419628648342477
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.0,5,10,2,0.2,89.25,3.020761493398643,93.0,2.806243040080456,3.75,1.9364916731037085,57.875,7.094231811831356,58.125,6.379900077587423,0.25,3.74165738677394,0.08683659055050157,0.019293624036510745,-0.015106249999999998,0.019466774578753402,0.16414878396220592,0.02986649421743815,0.979037447414275,0.00045768603028054723,0.020962552585724912,0.0004576860302805603,0.02463856902181651,0.0049097813599892305
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.0,8,10,3,0.3,89.25,3.020761493398643,92.125,2.8531780526283317,2.875,2.3082731640774234,57.875,7.094231811831356,58.5,6.368869601428498,0.6250000000000007,4.11741727300015,0.08284877783997216,0.019941276056309232,-0.016468750000000004,0.020257328920664737,0.17369659998932335,0.032437526070402706,0.9649008627720523,0.0009852389246489176,0.035099137227947594,0.0009852389246489204,0.03828599536456606,0.006690737737460101
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.05,1,10,5,0.5,89.25,3.020761493398643,93.25,3.409545424246464,4.0,2.7838821814150108,57.875,7.094231811831356,59.375,6.281172263200558,1.4999999999999993,4.322904116447646,0.09152521884010639,0.018554396137018342,-0.013881250000000001,0.01950485115939109,0.14911721536894212,0.030590709965615234,0.9960450490102856,0.0002341424606929781,0.003954950989714458,0.00023414246069296797,0.0051487661248453736,0.0011693095745211183
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.05,2,10,5,0.5,89.25,3.020761493398643,92.625,3.1349840509961133,3.375,2.019436802675439,57.875,7.094231811831356,59.625,6.778873431478125,1.75,4.153311931459037,0.09040210928349551,0.018865527825305053,-0.014168749999999999,0.019851751339617366,0.1523802498920552,0.03012663114931655,0.9919471517133305,0.00041192968592577853,0.008052848286669651,0.00041192968592582336,0.01013412574314573,0.002145250667915225
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.05,3,10,4,0.4,89.25,3.020761493398643,92.875,2.797878660699924,3.625,2.050152433357091,57.875,7.094231811831356,59.0,6.269968101992227,1.1249999999999993,4.310234912391667,0.0891699324993533,0.01889246655185533,-0.015756250000000003,0.01894771176817929,0.1568912356706735,0.03141125896361319,0.9877311578401674,0.000473267691948615,0.012268842159832719,0.00047326769194862777,0.014894967981914975,0.003036758513509542
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.05,5,10,2,0.2,89.25,3.020761493398643,93.125,3.074593469062211,3.875,1.9724667297574374,57.875,7.094231811831356,58.125,6.379900077587423,0.25,3.74165738677394,0.08681011467900021,0.019288301752170185,-0.015106249999999998,0.019466774578753402,0.164121224135033,0.029889684690983482,0.9788442928477474,0.0004677902595444391,0.02115570715225259,0.00046779025954443314,0.024548355208394275,0.004904098830285957
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.1,0.1,0.05,8,10,3,0.3,89.25,3.020761493398643,92.125,2.8531780526283317,2.875,2.3082731640774234,57.875,7.094231811831356,58.5,6.368869601428498,0.6250000000000007,4.11741727300015,0.08280995630542748,0.019933632595722003,-0.016468750000000004,0.020257328920664737,0.1736864866888769,0.03243845284117301,0.9646111832797948,0.0009745954547826987,0.03538881672020536,0.0009745954547827226,0.038148468860151746,0.006681820608804503
animals,vit_base_patch16_224,cls,layer_11,occlusion,0.5,0.0,2,0.2,0.02,0.0,1,10,4,0.4,89.25,3.020761493398643,93.375,3.2137400330456103,4.125,2.683863819197986,57.875,7.094231811831356,59.125,6.047985201701473,1.2499999999999993,4.366062299143245,0.09244375936927099,0.018515130769426767,-0.014093750000000006,0.019779329488129774,0.14796876741612058,0.030689808157017887,0.9998414948552338,5.744719872330401e-06,0.00015850514476624635,5.744719872317866e-06,0.0026834491597552963,0.0005158471577852714
